instant,dteday,season,year,month,hour,holiday,day_of_week,workingday,weather_condition,temp,atemp,humidity,wind_speed,casual,registered,total_count,day_category,humidity_category
11277,2012-04-20,Summer,2012,Apr,1,0,Friday,1,Clear,0.46,0.4545,82.0,0.194,3,22,25,weekday,Too Humid
11278,2012-04-20,Summer,2012,Apr,2,0,Friday,1,Clear,0.44,0.4394,88.0,0.194,3,18,21,weekday,Too Humid
11279,2012-04-20,Summer,2012,Apr,3,0,Friday,1,Clear,0.44,0.4394,88.0,0.1045,1,9,10,weekday,Too Humid
11280,2012-04-20,Summer,2012,Apr,4,0,Friday,1,Clear,0.42,0.4242,94.0,0.1045,0,3,3,weekday,Too Humid
11281,2012-04-20,Summer,2012,Apr,5,0,Friday,1,Clear,0.42,0.4242,94.0,0.0,1,24,25,weekday,Too Humid
11282,2012-04-20,Summer,2012,Apr,6,0,Friday,1,Clear,0.42,0.4242,88.0,0.0,8,105,113,weekday,Too Humid
11283,2012-04-20,Summer,2012,Apr,7,0,Friday,1,Clear,0.42,0.4242,94.0,0.0,9,350,359,weekday,Too Humid
11284,2012-04-20,Summer,2012,Apr,8,0,Friday,1,Clear,0.44,0.4394,94.0,0.0,32,668,700,weekday,Too Humid
11285,2012-04-20,Summer,2012,Apr,9,0,Friday,1,Clear,0.46,0.4545,88.0,0.0896,30,329,359,weekday,Too Humid
11286,2012-04-20,Summer,2012,Apr,10,0,Friday,1,Clear,0.5,0.4848,77.0,0.194,67,170,237,weekday,Too Humid
11287,2012-04-20,Summer,2012,Apr,11,0,Friday,1,Clear,0.54,0.5152,68.0,0.1642,64,190,254,weekday,Too Humid
11288,2012-04-20,Summer,2012,Apr,12,0,Friday,1,Clear,0.58,0.5455,53.0,0.194,102,260,362,weekday,Ideal
11289,2012-04-20,Summer,2012,Apr,13,0,Friday,1,Clear,0.62,0.6212,43.0,0.194,105,276,381,weekday,Too Dry
11290,2012-04-20,Summer,2012,Apr,14,0,Friday,1,Clear,0.64,0.6212,44.0,0.2239,156,238,394,weekday,Too Dry
11291,2012-04-20,Summer,2012,Apr,15,0,Friday,1,Clear,0.64,0.6212,47.0,0.194,145,262,407,weekday,Ideal
11292,2012-04-20,Summer,2012,Apr,16,0,Friday,1,Clear,0.66,0.6212,44.0,0.194,151,429,580,weekday,Too Dry
11293,2012-04-20,Summer,2012,Apr,17,0,Friday,1,Clear,0.64,0.6212,47.0,0.2836,122,697,819,weekday,Ideal
11294,2012-04-20,Summer,2012,Apr,18,0,Friday,1,Clear,0.62,0.6212,50.0,0.2836,110,558,668,weekday,Ideal
11295,2012-04-20,Summer,2012,Apr,19,0,Friday,1,Clear,0.6,0.6212,53.0,0.194,82,410,492,weekday,Ideal
11296,2012-04-20,Summer,2012,Apr,20,0,Friday,1,Clear,0.58,0.5455,56.00000000000001,0.1642,52,289,341,weekday,Ideal
11297,2012-04-20,Summer,2012,Apr,21,0,Friday,1,Clear,0.56,0.5303,68.0,0.1343,35,252,287,weekday,Too Humid
11298,2012-04-20,Summer,2012,Apr,22,0,Friday,1,Clear,0.54,0.5152,68.0,0.2537,26,176,202,weekday,Too Humid
11299,2012-04-20,Summer,2012,Apr,23,0,Friday,1,Clear,0.52,0.5,72.0,0.1343,31,156,187,weekday,Too Humid
11300,2012-04-21,Summer,2012,Apr,0,0,Saturday,0,Clear,0.52,0.5,77.0,0.2239,31,111,142,weekend,Too Humid
11301,2012-04-21,Summer,2012,Apr,1,0,Saturday,0,Clear,0.52,0.5,77.0,0.2239,24,64,88,weekend,Too Humid
11302,2012-04-21,Summer,2012,Apr,2,0,Saturday,0,Clear,0.52,0.5,77.0,0.1343,12,69,81,weekend,Too Humid
11303,2012-04-21,Summer,2012,Apr,3,0,Saturday,0,Clear,0.5,0.4848,82.0,0.2239,4,25,29,weekend,Too Humid
11304,2012-04-21,Summer,2012,Apr,4,0,Saturday,0,Clear,0.5,0.4848,82.0,0.2537,0,9,9,weekend,Too Humid
11305,2012-04-21,Summer,2012,Apr,5,0,Saturday,0,Clear,0.5,0.4848,82.0,0.2537,0,1,1,weekend,Too Humid
11306,2012-04-21,Summer,2012,Apr,6,0,Saturday,0,Clear,0.5,0.4848,82.0,0.2239,10,21,31,weekend,Too Humid
11307,2012-04-21,Summer,2012,Apr,7,0,Saturday,0,Clear,0.5,0.4848,82.0,0.2836,21,55,76,weekend,Too Humid
11308,2012-04-21,Summer,2012,Apr,8,0,Saturday,0,Clear,0.52,0.5,81.0,0.2537,52,149,201,weekend,Too Humid
11309,2012-04-21,Summer,2012,Apr,9,0,Saturday,0,Clear,0.54,0.5152,77.0,0.1642,115,216,331,weekend,Too Humid
11310,2012-04-21,Summer,2012,Apr,10,0,Saturday,0,Clear,0.6,0.6061,64.0,0.2836,183,299,482,weekend,Ideal
11311,2012-04-21,Summer,2012,Apr,11,0,Saturday,0,Clear,0.62,0.6061,61.0,0.3284,260,348,608,weekend,Ideal
11312,2012-04-21,Summer,2012,Apr,12,0,Saturday,0,Clear,0.64,0.6212,56.99999999999999,0.2239,262,378,640,weekend,Ideal
11313,2012-04-21,Summer,2012,Apr,13,0,Saturday,0,Clear,0.66,0.6212,54.0,0.2239,291,358,649,weekend,Ideal
11314,2012-04-21,Summer,2012,Apr,14,0,Saturday,0,Clear,0.7,0.6364,45.0,0.2836,278,331,609,weekend,Ideal
11315,2012-04-21,Summer,2012,Apr,15,0,Saturday,0,Clear,0.72,0.6515,39.0,0.2537,267,361,628,weekend,Too Dry
11316,2012-04-21,Summer,2012,Apr,16,0,Saturday,0,Clear,0.7,0.6364,42.0,0.3284,267,372,639,weekend,Too Dry
11317,2012-04-21,Summer,2012,Apr,17,0,Saturday,0,Misty,0.74,0.6515,30.0,0.3881,259,309,568,weekend,Too Dry
11318,2012-04-21,Summer,2012,Apr,18,0,Saturday,0,Misty,0.68,0.6364,47.0,0.4925,133,283,416,weekend,Ideal
11319,2012-04-21,Summer,2012,Apr,19,0,Saturday,0,Light_Rain_Snow,0.56,0.5303,73.0,0.4925,9,45,54,weekend,Too Humid
11320,2012-04-21,Summer,2012,Apr,20,0,Saturday,0,Light_Rain_Snow,0.5,0.4848,82.0,0.2985,5,34,39,weekend,Too Humid
11321,2012-04-21,Summer,2012,Apr,21,0,Saturday,0,Light_Rain_Snow,0.5,0.4848,82.0,0.3881,20,82,102,weekend,Too Humid
11322,2012-04-21,Summer,2012,Apr,22,0,Saturday,0,Clear,0.48,0.4697,82.0,0.2985,20,90,110,weekend,Too Humid
11323,2012-04-21,Summer,2012,Apr,23,0,Saturday,0,Misty,0.46,0.4545,82.0,0.2836,18,73,91,weekend,Too Humid
11324,2012-04-22,Summer,2012,Apr,0,0,Sunday,0,Misty,0.46,0.4545,82.0,0.194,32,85,117,weekend,Too Humid
11325,2012-04-22,Summer,2012,Apr,1,0,Sunday,0,Misty,0.46,0.4545,82.0,0.3284,10,63,73,weekend,Too Humid
11326,2012-04-22,Summer,2012,Apr,2,0,Sunday,0,Clear,0.46,0.4545,72.0,0.2836,7,49,56,weekend,Too Humid
11327,2012-04-22,Summer,2012,Apr,3,0,Sunday,0,Misty,0.44,0.4394,82.0,0.1642,7,33,40,weekend,Too Humid
11328,2012-04-22,Summer,2012,Apr,4,0,Sunday,0,Misty,0.44,0.4394,77.0,0.1642,0,7,7,weekend,Too Humid
11329,2012-04-22,Summer,2012,Apr,5,0,Sunday,0,Misty,0.44,0.4394,77.0,0.2239,0,6,6,weekend,Too Humid
11330,2012-04-22,Summer,2012,Apr,6,0,Sunday,0,Misty,0.44,0.4394,72.0,0.3284,6,6,12,weekend,Too Humid
11331,2012-04-22,Summer,2012,Apr,7,0,Sunday,0,Light_Rain_Snow,0.42,0.4242,77.0,0.3881,2,22,24,weekend,Too Humid
11332,2012-04-22,Summer,2012,Apr,8,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,82.0,0.2537,8,43,51,weekend,Too Humid
11333,2012-04-22,Summer,2012,Apr,9,0,Sunday,0,Light_Rain_Snow,0.4,0.4091,82.0,0.2537,8,71,79,weekend,Too Humid
11334,2012-04-22,Summer,2012,Apr,10,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,82.0,0.3284,11,57,68,weekend,Too Humid
11335,2012-04-22,Summer,2012,Apr,11,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,87.0,0.2985,7,70,77,weekend,Too Humid
11336,2012-04-22,Summer,2012,Apr,12,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,87.0,0.3284,5,56,61,weekend,Too Humid
11337,2012-04-22,Summer,2012,Apr,13,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,82.0,0.3582,5,47,52,weekend,Too Humid
11338,2012-04-22,Summer,2012,Apr,14,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,87.0,0.3284,3,50,53,weekend,Too Humid
11339,2012-04-22,Summer,2012,Apr,15,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,87.0,0.3881,0,38,38,weekend,Too Humid
11340,2012-04-22,Summer,2012,Apr,16,0,Sunday,0,Light_Rain_Snow,0.38,0.3939,87.0,0.4478,4,32,36,weekend,Too Humid
11341,2012-04-22,Summer,2012,Apr,17,0,Sunday,0,Light_Rain_Snow,0.36,0.3182,93.0,0.4478,2,25,27,weekend,Too Humid
11342,2012-04-22,Summer,2012,Apr,18,0,Sunday,0,Light_Rain_Snow,0.36,0.3182,93.0,0.4478,1,38,39,weekend,Too Humid
11343,2012-04-22,Summer,2012,Apr,19,0,Sunday,0,Light_Rain_Snow,0.36,0.3182,87.0,0.5224,1,34,35,weekend,Too Humid
11344,2012-04-22,Summer,2012,Apr,20,0,Sunday,0,Light_Rain_Snow,0.36,0.3333,93.0,0.4179,1,34,35,weekend,Too Humid
11345,2012-04-22,Summer,2012,Apr,21,0,Sunday,0,Light_Rain_Snow,0.36,0.3333,87.0,0.3881,0,11,11,weekend,Too Humid
11346,2012-04-22,Summer,2012,Apr,22,0,Sunday,0,Light_Rain_Snow,0.34,0.2879,87.0,0.5224,0,13,13,weekend,Too Humid
11347,2012-04-22,Summer,2012,Apr,23,0,Sunday,0,Light_Rain_Snow,0.36,0.3182,81.0,0.4627,0,17,17,weekend,Too Humid
11348,2012-04-23,Summer,2012,Apr,0,0,Monday,1,Light_Rain_Snow,0.36,0.3333,81.0,0.4179,0,6,6,weekday,Too Humid
11349,2012-04-23,Summer,2012,Apr,1,0,Monday,1,Light_Rain_Snow,0.34,0.303,87.0,0.3582,1,1,2,weekday,Too Humid
11350,2012-04-23,Summer,2012,Apr,2,0,Monday,1,Misty,0.32,0.303,87.0,0.3284,1,3,4,weekday,Too Humid
11351,2012-04-23,Summer,2012,Apr,3,0,Monday,1,Misty,0.32,0.303,81.0,0.2836,0,1,1,weekday,Too Humid
11352,2012-04-23,Summer,2012,Apr,4,0,Monday,1,Light_Rain_Snow,0.3,0.2879,81.0,0.2836,0,3,3,weekday,Too Humid
11353,2012-04-23,Summer,2012,Apr,5,0,Monday,1,Light_Rain_Snow,0.3,0.2879,81.0,0.2836,0,14,14,weekday,Too Humid
11354,2012-04-23,Summer,2012,Apr,6,0,Monday,1,Misty,0.3,0.2727,81.0,0.2985,2,43,45,weekday,Too Humid
11355,2012-04-23,Summer,2012,Apr,7,0,Monday,1,Light_Rain_Snow,0.3,0.2879,81.0,0.2537,1,206,207,weekday,Too Humid
11356,2012-04-23,Summer,2012,Apr,8,0,Monday,1,Misty,0.3,0.2727,75.0,0.3284,11,471,482,weekday,Too Humid
11357,2012-04-23,Summer,2012,Apr,9,0,Monday,1,Misty,0.3,0.2727,75.0,0.3881,17,255,272,weekday,Too Humid
11358,2012-04-23,Summer,2012,Apr,10,0,Monday,1,Misty,0.32,0.303,70.0,0.3284,12,88,100,weekday,Too Humid
11359,2012-04-23,Summer,2012,Apr,11,0,Monday,1,Misty,0.32,0.2879,70.0,0.3582,10,91,101,weekday,Too Humid
11360,2012-04-23,Summer,2012,Apr,12,0,Monday,1,Light_Rain_Snow,0.34,0.303,71.0,0.3582,12,117,129,weekday,Too Humid
11361,2012-04-23,Summer,2012,Apr,13,0,Monday,1,Light_Rain_Snow,0.34,0.303,66.0,0.3881,9,98,107,weekday,Too Humid
11362,2012-04-23,Summer,2012,Apr,14,0,Monday,1,Light_Rain_Snow,0.36,0.3182,62.0,0.4478,12,102,114,weekday,Ideal
11363,2012-04-23,Summer,2012,Apr,15,0,Monday,1,Misty,0.36,0.3333,62.0,0.3881,11,101,112,weekday,Ideal
11364,2012-04-23,Summer,2012,Apr,16,0,Monday,1,Light_Rain_Snow,0.3,0.2727,81.0,0.3582,10,93,103,weekday,Too Humid
11365,2012-04-23,Summer,2012,Apr,17,0,Monday,1,Light_Rain_Snow,0.3,0.2727,82.0,0.3284,13,219,232,weekday,Too Humid
11366,2012-04-23,Summer,2012,Apr,18,0,Monday,1,Light_Rain_Snow,0.32,0.3333,81.0,0.1343,10,369,379,weekday,Too Humid
11367,2012-04-23,Summer,2012,Apr,19,0,Monday,1,Misty,0.34,0.3182,76.0,0.2239,11,287,298,weekday,Too Humid
11368,2012-04-23,Summer,2012,Apr,20,0,Monday,1,Misty,0.32,0.3182,76.0,0.1642,17,186,203,weekday,Too Humid
11369,2012-04-23,Summer,2012,Apr,21,0,Monday,1,Misty,0.32,0.303,81.0,0.2239,7,145,152,weekday,Too Humid
11370,2012-04-23,Summer,2012,Apr,22,0,Monday,1,Clear,0.32,0.3182,76.0,0.194,18,71,89,weekday,Too Humid
11371,2012-04-23,Summer,2012,Apr,23,0,Monday,1,Clear,0.32,0.3182,76.0,0.1642,10,49,59,weekday,Too Humid
11372,2012-04-24,Summer,2012,Apr,0,0,Tuesday,1,Misty,0.32,0.3333,76.0,0.1343,0,13,13,weekday,Too Humid
11373,2012-04-24,Summer,2012,Apr,1,0,Tuesday,1,Misty,0.32,0.3333,81.0,0.1343,1,6,7,weekday,Too Humid
11374,2012-04-24,Summer,2012,Apr,2,0,Tuesday,1,Clear,0.32,0.3182,81.0,0.194,0,3,3,weekday,Too Humid
11375,2012-04-24,Summer,2012,Apr,3,0,Tuesday,1,Clear,0.32,0.303,81.0,0.2239,0,2,2,weekday,Too Humid
11376,2012-04-24,Summer,2012,Apr,4,0,Tuesday,1,Clear,0.3,0.2879,70.0,0.194,0,3,3,weekday,Too Humid
11377,2012-04-24,Summer,2012,Apr,5,0,Tuesday,1,Clear,0.3,0.2879,70.0,0.194,0,22,22,weekday,Too Humid
11378,2012-04-24,Summer,2012,Apr,6,0,Tuesday,1,Clear,0.3,0.2879,70.0,0.2239,3,117,120,weekday,Too Humid
11379,2012-04-24,Summer,2012,Apr,7,0,Tuesday,1,Clear,0.32,0.303,66.0,0.2836,3,387,390,weekday,Too Humid
11380,2012-04-24,Summer,2012,Apr,8,0,Tuesday,1,Clear,0.34,0.3182,61.0,0.2537,12,599,611,weekday,Ideal
11381,2012-04-24,Summer,2012,Apr,9,0,Tuesday,1,Clear,0.4,0.4091,47.0,0.3582,6,302,308,weekday,Ideal
11382,2012-04-24,Summer,2012,Apr,10,0,Tuesday,1,Clear,0.42,0.4242,47.0,0.2985,33,129,162,weekday,Ideal
11383,2012-04-24,Summer,2012,Apr,11,0,Tuesday,1,Clear,0.46,0.4545,31.0,0.3881,27,157,184,weekday,Too Dry
11384,2012-04-24,Summer,2012,Apr,12,0,Tuesday,1,Clear,0.48,0.4697,28.999999999999996,0.3881,36,188,224,weekday,Too Dry
11385,2012-04-24,Summer,2012,Apr,13,0,Tuesday,1,Clear,0.5,0.4848,28.999999999999996,0.3881,35,189,224,weekday,Too Dry
11386,2012-04-24,Summer,2012,Apr,14,0,Tuesday,1,Clear,0.5,0.4848,25.0,0.3881,50,166,216,weekday,Too Dry
11387,2012-04-24,Summer,2012,Apr,15,0,Tuesday,1,Clear,0.5,0.4848,23.0,0.4179,60,176,236,weekday,Too Dry
11388,2012-04-24,Summer,2012,Apr,16,0,Tuesday,1,Clear,0.5,0.4848,23.0,0.194,54,308,362,weekday,Too Dry
11389,2012-04-24,Summer,2012,Apr,17,0,Tuesday,1,Clear,0.52,0.5,22.0,0.3881,72,619,691,weekday,Too Dry
11390,2012-04-24,Summer,2012,Apr,18,0,Tuesday,1,Clear,0.5,0.4848,18.0,0.0,52,580,632,weekday,Too Dry
11391,2012-04-24,Summer,2012,Apr,19,0,Tuesday,1,Clear,0.5,0.4848,18.0,0.2537,33,449,482,weekday,Too Dry
11392,2012-04-24,Summer,2012,Apr,20,0,Tuesday,1,Clear,0.48,0.4697,21.0,0.3284,16,269,285,weekday,Too Dry
11393,2012-04-24,Summer,2012,Apr,21,0,Tuesday,1,Misty,0.46,0.4545,28.000000000000004,0.1642,13,213,226,weekday,Too Dry
11394,2012-04-24,Summer,2012,Apr,22,0,Tuesday,1,Clear,0.44,0.4394,35.0,0.1045,8,149,157,weekday,Too Dry
11395,2012-04-24,Summer,2012,Apr,23,0,Tuesday,1,Clear,0.42,0.4242,38.0,0.0896,4,69,73,weekday,Too Dry
11396,2012-04-25,Summer,2012,Apr,0,0,Wednesday,1,Clear,0.44,0.4394,38.0,0.0,13,23,36,weekday,Too Dry
11397,2012-04-25,Summer,2012,Apr,1,0,Wednesday,1,Clear,0.42,0.4242,41.0,0.0,8,17,25,weekday,Too Dry
11398,2012-04-25,Summer,2012,Apr,2,0,Wednesday,1,Clear,0.36,0.3788,62.0,0.0,1,6,7,weekday,Ideal
11399,2012-04-25,Summer,2012,Apr,3,0,Wednesday,1,Clear,0.32,0.3333,70.0,0.0896,0,3,3,weekday,Too Humid
11400,2012-04-25,Summer,2012,Apr,4,0,Wednesday,1,Clear,0.34,0.3485,66.0,0.0896,0,6,6,weekday,Too Humid
11401,2012-04-25,Summer,2012,Apr,5,0,Wednesday,1,Clear,0.34,0.3636,66.0,0.0,0,24,24,weekday,Too Humid
11402,2012-04-25,Summer,2012,Apr,6,0,Wednesday,1,Clear,0.34,0.3636,66.0,0.0,3,103,106,weekday,Too Humid
11403,2012-04-25,Summer,2012,Apr,7,0,Wednesday,1,Clear,0.34,0.3636,71.0,0.0,13,376,389,weekday,Too Humid
11404,2012-04-25,Summer,2012,Apr,8,0,Wednesday,1,Clear,0.36,0.3636,76.0,0.0896,20,634,654,weekday,Too Humid
11405,2012-04-25,Summer,2012,Apr,9,0,Wednesday,1,Clear,0.42,0.4242,54.0,0.0,33,288,321,weekday,Ideal
11406,2012-04-25,Summer,2012,Apr,10,0,Wednesday,1,Clear,0.52,0.5,34.0,0.0,44,138,182,weekday,Too Dry
11407,2012-04-25,Summer,2012,Apr,11,0,Wednesday,1,Clear,0.52,0.5,32.0,0.1343,42,177,219,weekday,Too Dry
11408,2012-04-25,Summer,2012,Apr,12,0,Wednesday,1,Clear,0.54,0.5152,28.000000000000004,0.2836,49,220,269,weekday,Too Dry
11409,2012-04-25,Summer,2012,Apr,13,0,Wednesday,1,Clear,0.56,0.5303,26.0,0.2239,35,193,228,weekday,Too Dry
11410,2012-04-25,Summer,2012,Apr,14,0,Wednesday,1,Clear,0.56,0.5303,22.0,0.3582,47,176,223,weekday,Too Dry
11411,2012-04-25,Summer,2012,Apr,15,0,Wednesday,1,Clear,0.58,0.5455,19.0,0.1642,47,182,229,weekday,Too Dry
11412,2012-04-25,Summer,2012,Apr,16,0,Wednesday,1,Clear,0.6,0.5909,20.0,0.3284,49,327,376,weekday,Too Dry
11413,2012-04-25,Summer,2012,Apr,17,0,Wednesday,1,Clear,0.6,0.5909,20.0,0.2985,68,664,732,weekday,Too Dry
11414,2012-04-25,Summer,2012,Apr,18,0,Wednesday,1,Clear,0.6,0.5909,20.0,0.2836,60,649,709,weekday,Too Dry
11415,2012-04-25,Summer,2012,Apr,19,0,Wednesday,1,Clear,0.6,0.5909,20.0,0.194,42,501,543,weekday,Too Dry
11416,2012-04-25,Summer,2012,Apr,20,0,Wednesday,1,Clear,0.56,0.5303,22.0,0.0896,22,358,380,weekday,Too Dry
11417,2012-04-25,Summer,2012,Apr,21,0,Wednesday,1,Clear,0.52,0.5,52.0,0.1343,27,212,239,weekday,Ideal
11418,2012-04-25,Summer,2012,Apr,22,0,Wednesday,1,Clear,0.5,0.4848,51.0,0.0,22,170,192,weekday,Ideal
11419,2012-04-25,Summer,2012,Apr,23,0,Wednesday,1,Misty,0.5,0.4848,51.0,0.0896,10,94,104,weekday,Ideal
11420,2012-04-26,Summer,2012,Apr,0,0,Thursday,1,Misty,0.48,0.4697,63.0,0.0,1,42,43,weekday,Ideal
11421,2012-04-26,Summer,2012,Apr,1,0,Thursday,1,Misty,0.48,0.4697,48.0,0.0896,1,22,23,weekday,Ideal
11422,2012-04-26,Summer,2012,Apr,2,0,Thursday,1,Misty,0.48,0.4697,55.00000000000001,0.1045,3,10,13,weekday,Ideal
11423,2012-04-26,Summer,2012,Apr,3,0,Thursday,1,Misty,0.48,0.4697,55.00000000000001,0.0896,1,5,6,weekday,Ideal
11424,2012-04-26,Summer,2012,Apr,4,0,Thursday,1,Misty,0.48,0.4697,59.0,0.0896,1,2,3,weekday,Ideal
11425,2012-04-26,Summer,2012,Apr,5,0,Thursday,1,Misty,0.48,0.4697,63.0,0.1343,0,17,17,weekday,Ideal
11426,2012-04-26,Summer,2012,Apr,6,0,Thursday,1,Misty,0.48,0.4697,63.0,0.2537,5,122,127,weekday,Ideal
11427,2012-04-26,Summer,2012,Apr,7,0,Thursday,1,Light_Rain_Snow,0.46,0.4545,82.0,0.3582,3,222,225,weekday,Too Humid
11428,2012-04-26,Summer,2012,Apr,8,0,Thursday,1,Light_Rain_Snow,0.46,0.4545,82.0,0.194,4,358,362,weekday,Too Humid
11429,2012-04-26,Summer,2012,Apr,9,0,Thursday,1,Light_Rain_Snow,0.46,0.4545,88.0,0.1642,12,189,201,weekday,Too Humid
11430,2012-04-26,Summer,2012,Apr,10,0,Thursday,1,Misty,0.46,0.4545,94.0,0.1642,14,125,139,weekday,Too Humid
11431,2012-04-26,Summer,2012,Apr,11,0,Thursday,1,Misty,0.46,0.4545,94.0,0.2239,16,135,151,weekday,Too Humid
11432,2012-04-26,Summer,2012,Apr,12,0,Thursday,1,Misty,0.52,0.5,83.0,0.1343,24,180,204,weekday,Too Humid
11433,2012-04-26,Summer,2012,Apr,13,0,Thursday,1,Misty,0.5,0.4848,82.0,0.1642,19,178,197,weekday,Too Humid
11434,2012-04-26,Summer,2012,Apr,14,0,Thursday,1,Misty,0.54,0.5152,77.0,0.194,37,132,169,weekday,Too Humid
11435,2012-04-26,Summer,2012,Apr,15,0,Thursday,1,Misty,0.52,0.5,83.0,0.3284,39,165,204,weekday,Too Humid
11436,2012-04-26,Summer,2012,Apr,16,0,Thursday,1,Misty,0.52,0.5,83.0,0.2239,37,281,318,weekday,Too Humid
11437,2012-04-26,Summer,2012,Apr,17,0,Thursday,1,Clear,0.54,0.5152,77.0,0.1642,49,565,614,weekday,Too Humid
11438,2012-04-26,Summer,2012,Apr,18,0,Thursday,1,Misty,0.54,0.5152,77.0,0.194,75,589,664,weekday,Too Humid
11439,2012-04-26,Summer,2012,Apr,19,0,Thursday,1,Misty,0.54,0.5152,77.0,0.2239,57,407,464,weekday,Too Humid
11440,2012-04-26,Summer,2012,Apr,20,0,Thursday,1,Clear,0.54,0.5152,77.0,0.194,23,314,337,weekday,Too Humid
11441,2012-04-26,Summer,2012,Apr,21,0,Thursday,1,Clear,0.52,0.5,83.0,0.2239,28,222,250,weekday,Too Humid
11442,2012-04-26,Summer,2012,Apr,22,0,Thursday,1,Clear,0.52,0.5,83.0,0.1642,20,163,183,weekday,Too Humid
11443,2012-04-26,Summer,2012,Apr,23,0,Thursday,1,Clear,0.5,0.4848,88.0,0.1642,6,106,112,weekday,Too Humid
11444,2012-04-27,Summer,2012,Apr,0,0,Friday,1,Clear,0.54,0.5152,68.0,0.5522,12,61,73,weekday,Too Humid
11445,2012-04-27,Summer,2012,Apr,1,0,Friday,1,Clear,0.5,0.4848,59.0,0.4478,3,32,35,weekday,Ideal
11446,2012-04-27,Summer,2012,Apr,2,0,Friday,1,Clear,0.48,0.4697,59.0,0.4179,4,18,22,weekday,Ideal
11447,2012-04-27,Summer,2012,Apr,3,0,Friday,1,Clear,0.44,0.4394,47.0,0.4925,1,2,3,weekday,Ideal
11448,2012-04-27,Summer,2012,Apr,4,0,Friday,1,Clear,0.42,0.4242,44.0,0.2537,0,6,6,weekday,Too Dry
11449,2012-04-27,Summer,2012,Apr,5,0,Friday,1,Clear,0.42,0.4242,44.0,0.3582,0,19,19,weekday,Too Dry
11450,2012-04-27,Summer,2012,Apr,6,0,Friday,1,Clear,0.4,0.4091,43.0,0.2537,5,115,120,weekday,Too Dry
11451,2012-04-27,Summer,2012,Apr,7,0,Friday,1,Clear,0.38,0.3939,50.0,0.2836,10,305,315,weekday,Ideal
11452,2012-04-27,Summer,2012,Apr,8,0,Friday,1,Clear,0.4,0.4091,50.0,0.0,17,575,592,weekday,Ideal
11453,2012-04-27,Summer,2012,Apr,9,0,Friday,1,Clear,0.42,0.4242,44.0,0.4925,42,292,334,weekday,Too Dry
11454,2012-04-27,Summer,2012,Apr,10,0,Friday,1,Clear,0.44,0.4394,38.0,0.4179,64,172,236,weekday,Too Dry
11455,2012-04-27,Summer,2012,Apr,11,0,Friday,1,Clear,0.44,0.4394,38.0,0.3284,47,186,233,weekday,Too Dry
11456,2012-04-27,Summer,2012,Apr,12,0,Friday,1,Clear,0.46,0.4545,36.0,0.3582,63,244,307,weekday,Too Dry
11457,2012-04-27,Summer,2012,Apr,13,0,Friday,1,Clear,0.46,0.4545,33.0,0.3881,94,212,306,weekday,Too Dry
11458,2012-04-27,Summer,2012,Apr,14,0,Friday,1,Clear,0.46,0.4545,33.0,0.3284,94,206,300,weekday,Too Dry
11459,2012-04-27,Summer,2012,Apr,15,0,Friday,1,Clear,0.52,0.5,28.999999999999996,0.4925,101,223,324,weekday,Too Dry
11460,2012-04-27,Summer,2012,Apr,16,0,Friday,1,Clear,0.52,0.5,28.999999999999996,0.2537,105,335,440,weekday,Too Dry
11461,2012-04-27,Summer,2012,Apr,17,0,Friday,1,Clear,0.54,0.5152,24.0,0.3881,89,613,702,weekday,Too Dry
11462,2012-04-27,Summer,2012,Apr,18,0,Friday,1,Clear,0.52,0.5,25.0,0.3582,94,560,654,weekday,Too Dry
11463,2012-04-27,Summer,2012,Apr,19,0,Friday,1,Clear,0.5,0.4848,27.0,0.3881,62,379,441,weekday,Too Dry
11464,2012-04-27,Summer,2012,Apr,20,0,Friday,1,Clear,0.46,0.4545,31.0,0.2836,49,240,289,weekday,Too Dry
11465,2012-04-27,Summer,2012,Apr,21,0,Friday,1,Clear,0.44,0.4394,33.0,0.2985,23,185,208,weekday,Too Dry
11466,2012-04-27,Summer,2012,Apr,22,0,Friday,1,Clear,0.42,0.4242,38.0,0.2537,24,134,158,weekday,Too Dry
11467,2012-04-27,Summer,2012,Apr,23,0,Friday,1,Clear,0.4,0.4091,40.0,0.2537,11,105,116,weekday,Too Dry
11468,2012-04-28,Summer,2012,Apr,0,0,Saturday,0,Clear,0.38,0.3939,43.0,0.1642,4,99,103,weekend,Too Dry
11469,2012-04-28,Summer,2012,Apr,1,0,Saturday,0,Clear,0.36,0.3333,50.0,0.2985,7,60,67,weekend,Ideal
11470,2012-04-28,Summer,2012,Apr,2,0,Saturday,0,Clear,0.36,0.3485,43.0,0.1642,8,49,57,weekend,Too Dry
11471,2012-04-28,Summer,2012,Apr,3,0,Saturday,0,Clear,0.34,0.3182,49.0,0.2239,3,23,26,weekend,Ideal
11472,2012-04-28,Summer,2012,Apr,4,0,Saturday,0,Clear,0.34,0.3333,49.0,0.1642,0,2,2,weekend,Ideal
